ap_mac,lat,lon,Количество_торговля_rank,Количество_бытовые_rank,Количество_общепит_rank,Количество_клубы_rank,Количество_медицина_rank,Выручка_торговля_rank,Прибыль_торговля_rank,Выручка_бытовые_rank,Прибыль_бытовые_rank,Выручка_общепит_rank,Прибыль_общепит_rank,Выручка_клубы_rank,Прибыль_клубы_rank,Выручка_медицина_rank,Прибыль_медицина_rank,barbers_rank,spa_rank,shoes_rank,jewelry_rank,foto_rank,riteil_rank,club_rank,med_rank,vet_rank,stomat_rank,alco_rank,shop_rank,crime_rank,danger_rank,houseprise_rank,houseparenda_rank,money_rank,people_rank,traffic_rank,toilet_rank,trash_rank,metro_rank,taxi_rank,auto_rank,light_rank,video_rank,keep_rank,arenda_rank,ЖКХ_ранг,Соседи_ранг,Условия для детей_ранг,Спорт и отдых_ранг,Магазины_ранг,Транспорт_ранг,Безопасность_ранг,Стоимость жизни_ранг,Чистота_ранг,Экология_ранг,Адрес
3583,55.730213,37.635916,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2004.5,988.5,888.0,1940.5,2611.0,2015.0,1867.0,1023.0,2645.5,2169.0,2306.0,1831.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,106.0,2289.0,935.0,1649.5,785.5,467.0,2433.5,1091.5,1773.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Павелецкая площадь, 2 с2, Москва, Россия"
3640,55.778264,37.466018,891.5,1032.5,835.0,1259.5,1021.0,2004.5,1730.5,704.5,1942.5,291.5,1528.5,749.5,2425.5,2420.5,2286.0,869.0,988.5,2186.5,762.5,632.5,887.0,1867.0,1023.0,285.5,391.5,991.0,1991.0,,54.0,1045.5,2050.5,1998.5,109.5,62.0,1312.0,1409.5,2529.5,1700.0,2622.0,1457.5,1714.5,1773.5,2131.5,55.0,64.0,69.0,53.0,55.0,97.0,49.0,87.0,58.0,72.0,"проспект Маршала Жукова, 48, Москва, Россия"
3807,55.674976,37.613018,932.0,641.0,532.0,470.0,634.0,2834.0,1716.0,472.0,2290.5,2815.0,2455.0,1285.0,1669.0,1729.5,1449.0,388.0,988.5,888.0,762.5,632.5,126.0,1137.0,1023.0,2818.0,754.0,192.0,208.5,775.5,2006.0,588.5,38.5,2024.0,1606.0,233.0,2289.0,2231.0,1649.5,2388.0,2622.0,2569.5,2241.0,1773.5,700.0,60.0,50.0,72.0,104.0,89.0,55.0,43.0,107.0,23.0,88.0,"Электролитный проезд, 7А, Москва, Россия"
3816,55.732291,37.576241,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1814.5,988.5,2186.5,2508.0,632.5,1594.5,1867.0,2685.5,1971.0,1087.0,1738.5,2433.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,518.0,205.0,1283.5,2083.0,2388.0,220.5,1522.0,431.5,1773.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Малая Пироговская улица, 1 с1, Москва, Россия"
3996,55.819373,37.464212,828.5,720.5,553.0,715.5,777.5,127.5,1579.0,1961.5,1335.5,1512.5,1018.5,830.5,1929.5,1102.5,1438.5,157.0,988.5,888.0,762.5,1538.0,422.5,1137.0,1023.0,798.5,532.0,303.5,208.5,688.5,835.5,727.5,754.5,2166.5,1994.5,71.0,2289.0,2696.0,2083.0,1060.0,2622.0,2722.5,2309.0,2388.0,194.5,83.0,37.0,56.0,79.0,85.0,46.0,71.0,66.0,91.0,50.0,"Сосновая аллея, 6, Москва, Россия"
4412,55.859266,37.585583,876.5,613.5,790.5,783.5,834.5,138.5,1643.5,1195.5,1975.0,57.5,474.0,771.5,944.5,2535.5,2458.5,985.0,2341.5,888.0,762.5,632.5,636.5,670.0,259.5,285.5,1783.5,309.5,886.0,338.5,1441.5,228.5,797.5,2095.5,81.5,31.0,2289.0,2025.0,2529.5,1700.0,2622.0,2423.0,2365.0,2388.0,1414.0,36.0,87.0,32.0,57.0,8.0,52.0,90.0,56.0,35.0,78.0,"Алтуфьевское шоссе, 22, Москва, Россия"
8679,55.789315,37.747927,354.5,686.5,915.5,658.0,663.5,815.5,2637.5,1268.5,790.5,1759.5,2423.5,709.5,1957.0,2647.5,2126.5,157.0,2341.5,888.0,762.5,632.5,1594.5,670.0,2050.0,798.5,2169.0,961.0,166.5,1534.5,54.0,411.0,874.5,2354.5,1148.5,1702.0,603.0,2724.0,2083.0,1700.0,2622.0,2501.0,2816.5,2725.5,126.0,103.0,40.0,59.0,34.0,23.0,53.0,62.0,28.0,107.0,15.0,"проектируемый проезд № 6605, Москва, Россия"
2893,55.814937,37.641755,1143.0,1006.5,867.5,1022.0,1058.0,2695.0,1302.0,2115.0,1350.0,1851.0,2197.0,2312.0,1859.0,1729.5,1486.0,1354.0,988.5,2186.5,762.5,2373.5,1631.5,1137.0,1023.0,1237.0,1783.5,1421.5,2635.5,757.0,835.5,1151.0,2281.0,2048.0,1625.0,59.0,603.0,657.0,265.0,1700.0,1857.0,227.5,1446.5,986.5,2131.5,42.0,103.0,93.0,38.0,65.0,28.0,52.0,62.0,21.0,77.0,"проспект Мира (дублёр), 124А, Москва, Россия"
8761,55.731992,37.672756,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1706.5,2341.5,2186.5,2707.5,2373.5,1675.0,1867.0,1023.0,798.5,2769.0,1511.0,2033.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,540.0,205.0,1313.0,265.0,890.5,1309.5,181.5,1652.0,418.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Волгоградский проспект, 5, Москва, Россия"
495,55.703525,37.743804,404.0,382.0,285.5,454.5,274.0,1954.0,1071.0,2666.0,2355.0,2625.5,2180.0,2323.0,1125.0,2683.0,2698.0,1706.5,2341.5,888.0,762.5,1538.0,823.5,1137.0,259.5,285.5,1783.5,966.0,1598.5,13.0,1441.5,392.5,1122.5,2197.0,1161.0,632.0,2289.0,696.5,2529.5,2388.0,2392.0,955.0,2365.0,165.5,294.5,54.0,96.0,58.0,74.0,44.0,50.0,107.0,51.0,80.0,89.0,"8-я улица Текстильщиков, 11, Москва, Россия"
497,55.759476,37.761527,2093.0,1006.5,1251.0,914.0,996.0,1986.0,1285.0,723.0,1704.0,2356.0,1736.0,598.0,2492.0,2359.0,2324.0,157.0,988.5,888.0,762.5,632.5,92.0,1867.0,1023.0,798.5,1783.5,57.0,29.0,907.0,2142.5,277.0,909.0,2135.0,262.0,516.0,1312.0,2762.5,2083.0,2388.0,2139.5,2759.0,2816.5,2725.5,57.0,96.0,82.0,87.0,67.0,69.0,62.0,86.0,90.0,94.0,54.0,"шоссе Энтузиастов (дублёр), 54, Москва, Россия"
520,55.806095,37.590785,764.0,559.0,677.0,824.0,623.0,2681.0,1222.0,690.0,1719.0,2774.0,2506.0,1818.0,1893.5,2402.0,1460.0,273.0,988.5,888.0,1940.5,1538.0,713.5,1504.5,2050.0,1971.0,1783.5,1275.5,1420.0,387.0,2006.0,687.5,929.5,2068.0,1864.0,558.0,1312.0,2687.0,2083.0,2388.0,1906.5,2709.0,2568.5,2725.5,1414.0,99.0,69.0,40.0,76.0,76.0,63.0,36.0,15.0,73.0,85.0,"Складочная улица, 3 с1, Москва, Россия"
534,55.792589,37.527588,1372.5,1217.5,1271.5,1222.5,1400.5,854.5,2601.5,504.0,2408.5,1779.5,1988.0,1261.5,2035.5,1130.5,2076.5,388.0,988.5,888.0,762.5,1538.0,600.5,670.0,2685.5,1237.0,129.0,1006.0,846.0,,835.5,1203.5,1997.5,1575.5,1847.5,971.0,2289.0,2602.5,1169.0,1700.0,1968.0,1852.5,1782.0,2388.0,57.0,34.0,6.0,9.0,16.0,91.0,5.0,4.0,13.0,7.0,66.0,"улица Авиаконструктора Микояна, 12, Москва, Россия"
542,55.757769,37.406864,373.0,452.5,651.0,543.5,578.5,736.0,2043.0,2558.0,19.0,552.0,449.0,2289.0,957.0,2133.0,1681.0,1706.5,988.5,2186.5,1940.5,2036.0,675.0,2717.0,259.5,798.5,255.5,729.5,2198.0,5.0,54.0,1001.0,24.0,1695.0,1579.0,479.0,1312.0,1646.0,183.5,1700.0,2188.5,1603.5,1091.5,1773.5,294.5,13.0,21.0,19.0,4.0,105.0,66.0,7.0,68.0,8.0,5.0,"Осенний бульвар, 7 к1, Москва, Россия"
547,55.7621,37.55867,2786.0,2786.0,2762.0,2786.0,2729.0,1161.0,2300.0,545.0,1394.0,494.0,474.0,2179.0,37.0,98.0,415.0,985.0,2769.5,2686.0,762.5,632.5,2092.0,1137.0,2685.5,1237.0,754.0,2007.5,1764.0,2043.0,1441.5,2003.0,2493.0,15.0,349.0,391.0,1312.0,1926.5,1169.0,1700.0,1073.5,1833.0,1371.5,418.5,700.0,67.0,16.0,85.0,52.0,109.0,40.0,10.0,79.0,45.0,93.0,"улица 1905 года, 7 с1, Москва, Россия"
563,55.889881,37.537676,230.0,91.0,129.0,77.0,110.0,730.0,2675.0,2798.0,2774.0,128.0,2690.0,2719.0,2760.0,2543.0,2342.0,1227.5,2341.5,888.0,762.5,1538.0,567.0,670.0,1023.0,798.5,532.0,881.5,2079.0,225.0,2142.5,372.0,984.0,2650.0,1453.0,187.0,2289.0,2051.0,2529.5,2388.0,2622.0,732.5,2365.0,1773.5,194.5,104.0,98.0,73.0,54.0,60.0,112.0,95.0,108.0,102.0,92.0,"Лобненская улица, 4А, Москва, Россия"
575,55.806044,37.395455,308.5,338.0,195.0,470.0,204.5,1870.5,1204.5,1838.5,1360.5,530.5,2464.5,721.5,935.5,1033.5,2734.5,869.0,988.5,888.0,2508.0,1538.0,300.0,1504.5,1023.0,285.5,255.5,323.0,1831.5,111.5,54.0,575.5,2553.5,2291.5,157.5,361.0,2289.0,1223.5,849.5,1060.0,2049.5,534.0,1408.0,165.5,1414.0,3.0,5.0,3.0,2.0,11.0,26.0,11.0,4.0,5.0,3.0,"Строгинский бульвар, 1, Москва, Россия"
579,55.826291,37.637659,908.5,686.5,981.0,1174.5,716.5,2438.5,1122.5,1825.5,1013.5,2801.5,2567.5,1804.5,2016.5,2694.5,2760.5,48.5,988.5,888.0,762.5,1538.0,753.5,1867.0,1023.0,1971.0,2769.0,506.5,810.0,821.0,117.0,748.0,429.0,1974.5,1916.5,799.0,53.0,2448.5,265.0,1700.0,1983.5,274.0,1408.0,2725.5,2131.5,26.0,19.0,55.0,45.0,73.0,74.0,9.0,21.0,42.0,55.0,"Центральная аллея, Москва, Россия"
583,55.69247,37.551726,275.5,1263.5,612.5,382.5,663.5,2772.5,620.5,1058.5,51.5,2235.5,2135.5,2589.5,2242.5,2589.5,1416.5,985.0,988.5,888.0,762.5,1538.0,1058.5,201.0,259.5,285.5,1087.0,1360.5,2566.0,623.5,1441.5,1323.0,2638.0,1960.5,1594.5,298.0,603.0,1973.0,2529.5,1700.0,2622.0,1436.0,1896.0,986.5,2131.5,59.0,17.0,39.0,10.0,62.0,2.0,26.0,71.0,18.0,33.0,"Ленинский проспект, 64/2, Москва, Россия"
618,55.762054,37.620842,2076.5,2133.5,2326.5,2133.5,2133.5,889.5,2425.5,1252.5,1459.0,1429.5,1474.5,354.5,1974.5,2477.5,743.5,2508.5,2341.5,2806.0,762.5,2036.0,2837.0,2784.5,2050.0,1971.0,2425.5,2839.0,1672.5,2498.5,,1956.5,737.5,126.5,1960.5,159.0,53.0,1670.0,16.0,4.5,959.5,903.0,218.0,1773.5,2131.5,,,,,,,,,,,"Неглинная улица, 10, Москва, Россия"
641,55.768233,37.619477,2156.0,2743.0,2805.0,2743.0,2805.0,656.0,35.0,1338.0,101.0,440.0,58.0,2552.0,693.0,911.0,664.0,2646.5,2341.5,2806.0,762.5,2036.0,2823.5,2717.0,2050.0,798.5,2425.5,2820.0,1514.0,2534.0,835.5,2616.0,1659.0,58.0,1677.0,247.0,1312.0,719.0,849.5,19.0,334.0,168.5,228.0,986.5,2131.5,22.0,2.0,75.0,73.0,112.0,58.0,5.0,86.0,19.0,99.0,"1-й Колобовский переулок, 18, Москва, Россия"
669,55.8556918,37.4773146,191.5,98.5,179.0,282.5,87.5,1944.5,1108.5,2772.5,2785.5,2686.5,2344.5,1320.5,2564.0,969.5,2547.5,632.5,988.5,2186.5,762.5,2373.5,1083.0,670.0,1023.0,798.5,532.0,1360.5,2449.5,1051.5,1441.5,497.5,958.5,2624.5,2305.5,253.0,2289.0,1806.5,1649.5,1060.0,2266.5,573.0,1841.5,986.5,194.5,65.0,38.0,44.0,40.0,102.0,81.0,17.0,23.0,84.0,39.0,"Фестивальная улица, 13 к1, Москва, Россия"
862,55.605785,37.28763,19.5,16.0,60.5,15.0,5.5,280.5,2693.5,2838.5,7.5,384.5,1482.5,2728.0,2409.5,2528.5,693.5,157.0,2341.5,888.0,762.5,1538.0,567.0,670.0,259.5,285.5,29.5,762.0,118.5,355.5,412.5,219.5,,2438.5,2806.5,435.0,2289.0,2730.5,2529.5,1700.0,1925.0,2727.0,2568.5,2725.5,2656.0,73.0,72.0,113.0,111.0,113.0,113.0,104.0,102.0,67.0,24.0,"2-я Рейсовая улица, 2 к5, Россия"
965,55.868688,37.662515,1299.0,731.0,410.0,579.0,408.0,711.0,2232.0,1812.0,260.0,474.0,2803.0,1148.5,2200.5,1444.0,2623.0,1470.0,988.5,2186.5,762.5,632.5,823.5,670.0,1023.0,798.5,1783.5,738.0,2419.0,279.0,2006.0,514.0,2564.0,2400.0,1491.0,178.0,2289.0,7.5,1169.0,1700.0,2123.0,1687.5,1963.0,986.5,1414.0,43.0,53.0,33.0,11.0,34.0,24.0,34.0,14.0,36.0,11.0,"Енисейская улица, 19, Москва, Россия"
1011,55.78963,37.520105,1372.5,1217.5,1271.5,1222.5,1400.5,854.5,2601.5,504.0,2408.5,1779.5,1988.0,1261.5,2035.5,1130.5,2076.5,755.5,988.5,888.0,762.5,632.5,489.5,670.0,2050.0,1237.0,129.0,476.5,1727.0,,835.5,1203.5,1997.5,1575.5,1847.5,239.0,205.0,2334.5,2529.5,1318.0,1999.5,145.0,1586.0,986.5,57.0,34.0,6.0,9.0,16.0,91.0,5.0,4.0,13.0,7.0,66.0,"4-й Ходынский проезд, Москва, Россия"
1108,55.823879,37.497216,599.0,503.0,704.0,847.0,440.5,762.0,2053.0,1671.0,1665.5,955.0,646.0,2159.0,1443.0,2674.0,2105.0,985.0,988.5,888.0,762.5,2036.0,1083.0,1504.5,2050.0,798.5,754.0,1345.5,1909.5,775.5,835.5,547.0,1528.0,1867.0,1875.0,261.0,603.0,1949.0,265.0,1060.0,2215.0,2241.0,1896.0,1773.5,57.0,71.0,43.0,51.0,58.0,36.0,35.0,70.0,43.0,86.0,59.0,"Ленинградское шоссе, 16А с4, Москва, Россия"
1141,55.744059,37.628056,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1470.0,988.5,888.0,1940.5,2718.5,2182.5,2593.5,2050.0,1971.0,2169.0,2092.0,1020.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,373.0,1312.0,1039.5,1649.5,439.0,721.0,1097.5,756.5,1773.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Пятницкая улица, 11/23 с1, Москва, Россия"
1220,55.773327,37.646363,2115.0,1609.0,1484.0,1908.0,1601.5,30.0,1557.0,25.0,769.0,1466.0,2480.0,631.0,2059.0,1194.0,763.0,1587.0,2341.5,888.0,762.5,1538.0,2038.0,1867.0,259.5,1237.0,2621.0,2246.5,776.5,1981.5,1441.5,1976.0,452.0,826.0,2422.0,670.0,1312.0,439.5,265.0,677.0,564.5,898.0,319.0,1773.5,2131.5,85.0,111.0,109.0,97.0,95.0,80.0,109.0,101.0,93.0,103.0,"улица Маши Порываевой, 7 сА, Москва, Россия"
1226,55.751254,37.816271,443.5,273.5,268.5,146.5,158.5,230.5,2103.0,1793.5,2053.5,391.5,2803.0,1235.5,2118.5,2341.5,731.5,1587.0,988.5,888.0,762.5,2036.0,753.5,1867.0,2050.0,798.5,532.0,867.5,2471.0,1012.5,1441.5,122.0,2704.5,2613.5,1196.5,284.0,2289.0,1313.0,849.5,551.5,1791.5,1027.5,1371.5,986.5,700.0,69.0,48.0,21.0,35.0,7.0,29.0,78.0,69.0,71.0,56.0,"Свободный проспект, 20А, Москва, Россия"
985,55.777272,37.520806,1372.5,1217.5,1271.5,1222.5,1400.5,854.5,2601.5,504.0,2408.5,1779.5,1988.0,1261.5,2035.5,1130.5,2076.5,506.5,988.5,888.0,762.5,1538.0,1058.5,670.0,1023.0,1237.0,129.0,762.0,2149.5,,835.5,1203.5,1997.5,1575.5,1847.5,331.0,2289.0,2387.0,183.5,677.0,1932.5,1631.5,2365.0,2388.0,126.0,34.0,6.0,9.0,16.0,91.0,5.0,4.0,13.0,7.0,66.0,"Хорошёвское шоссе, 35А с1, Москва, Россия"
1004,55.676149,37.50655,110.0,311.0,163.0,187.0,644.0,721.0,2274.0,1294.0,2372.0,2592.0,2724.0,2777.0,2806.0,1093.0,2436.0,869.0,2341.5,888.0,762.5,632.5,790.5,1504.5,259.5,285.5,1087.0,622.5,1991.0,664.0,412.5,1188.0,945.0,2267.0,1904.0,301.0,1312.0,1283.5,265.0,1700.0,2622.0,179.5,1195.0,1773.5,2656.0,16.0,32.0,43.0,33.0,82.0,75.0,8.0,20.0,16.0,13.0,"проспект Вернадского, 39, Москва, Россия"
1023,55.658794,37.401905,243.5,154.0,238.0,329.0,482.0,60.0,2182.0,2689.0,2679.5,13.0,16.0,2299.0,1116.0,307.0,2349.0,388.0,988.5,888.0,762.5,632.5,126.0,2593.5,259.5,798.5,129.0,303.5,1420.0,236.0,835.5,448.0,690.0,2588.0,386.0,364.0,2289.0,2334.5,2529.5,1318.0,2622.0,1697.0,2468.0,418.5,294.5,19.0,35.0,65.0,62.0,49.0,103.0,60.0,45.0,39.0,29.0,"Боровское шоссе, 6, Москва, Россия"
1181,55.67825,37.697316,285.5,193.5,343.5,282.5,48.0,900.5,2711.5,2807.5,2764.5,363.5,103.5,1244.5,2492.0,2548.5,2468.5,157.0,988.5,888.0,762.5,632.5,226.0,670.0,259.5,285.5,391.5,247.5,1471.5,51.5,412.5,657.5,820.5,2681.5,614.5,330.0,2289.0,1724.0,2529.5,2388.0,2622.0,2576.0,2568.5,1773.5,126.0,41.0,31.0,78.0,65.0,97.0,83.0,41.0,32.0,57.0,69.0,"Коломенская улица, 17, Москва, Россия"
1246,55.763326,37.657601,2817.0,2817.0,2731.0,2817.0,2760.0,1215.0,2449.0,1229.0,1594.5,1875.0,2039.0,1917.0,1893.5,1591.0,1544.0,985.0,988.5,888.0,1940.5,632.5,2456.5,1867.0,2050.0,1237.0,2621.0,2354.5,1544.0,2012.0,1441.5,1127.0,2337.0,103.0,687.0,598.0,205.0,935.0,629.0,551.5,710.5,1697.0,993.5,986.5,2656.0,74.0,47.0,86.0,51.0,92.0,15.0,44.0,33.0,72.0,91.0,"улица Земляной Вал, 3/1 с6, Москва, Россия"
1279,55.725595,37.449677,243.5,452.5,259.0,414.0,363.5,1840.0,296.0,1069.0,1434.0,2397.0,1750.5,652.0,2694.0,2373.0,1573.0,632.5,988.5,888.0,762.5,1538.0,359.0,2447.5,1023.0,798.5,255.5,303.5,454.0,,1441.5,708.0,10.0,2252.0,634.0,491.0,1312.0,1760.0,849.5,1318.0,2243.0,293.0,1841.5,2725.5,2131.5,78.0,24.0,38.0,68.0,52.0,68.0,29.0,39.0,34.0,32.0,"Кутузовский проспект, 88, Москва, Россия"
1356,55.583953,37.599148,493.0,235.0,249.0,168.0,363.5,71.0,2193.0,2700.0,2679.5,339.0,2707.5,2791.0,2618.5,1433.0,719.0,869.0,988.5,888.0,1940.5,632.5,166.0,1137.0,259.5,285.5,391.5,268.0,970.5,366.0,412.5,357.0,243.0,2545.0,217.0,310.0,2289.0,2265.5,1649.5,2388.0,2163.0,2238.5,2309.0,986.5,2656.0,56.0,94.0,71.0,78.0,33.0,96.0,92.0,73.0,66.0,75.0,"Варшавское шоссе (дублёр), 143А, Москва, Россия"
1410,55.709459,37.681676,572.0,538.5,553.0,748.0,552.5,187.0,1671.0,2543.0,1419.0,2670.0,2166.0,372.0,1836.0,2565.0,1995.0,632.5,2341.5,2186.5,1940.5,632.5,489.5,670.0,259.5,798.5,391.5,792.0,1794.5,1090.0,2142.5,1016.0,1620.0,2229.0,1826.0,368.0,603.0,2114.5,1169.0,1318.0,1925.0,2463.0,1841.5,1773.5,294.5,112.0,114.0,107.0,107.0,74.0,98.0,101.0,110.0,100.0,110.0,"Южнопортовая улица, 10, Москва, Россия"
1441,55.854032,37.475854,191.5,98.5,179.0,282.5,87.5,1944.5,1108.5,2772.5,2785.5,2686.5,2344.5,1320.5,2564.0,969.5,2547.5,632.5,988.5,2186.5,762.5,2036.0,921.0,670.0,1023.0,798.5,532.0,2099.5,2353.5,1051.5,1441.5,497.5,958.5,2624.5,2305.5,169.0,2289.0,2114.5,1649.5,1060.0,2266.5,130.5,1841.5,986.5,194.5,65.0,38.0,44.0,40.0,102.0,81.0,17.0,23.0,84.0,39.0,"Фестивальная улица, 2А, Москва, Россия"
1445,55.819489,37.578271,764.0,559.0,677.0,824.0,623.0,2681.0,1222.0,690.0,1719.0,2774.0,2506.0,1818.0,1893.5,2402.0,1460.0,1102.0,988.5,2186.5,762.5,1538.0,855.0,1504.5,2050.0,1237.0,1783.5,1108.0,2511.5,387.0,2006.0,687.5,929.5,2068.0,1864.0,302.0,2289.0,849.0,1169.0,1060.0,2369.0,538.0,1024.0,1773.5,1414.0,99.0,69.0,40.0,76.0,76.0,63.0,36.0,15.0,73.0,85.0,"улица Яблочкова, 21А, Москва, Россия"
1455,55.803469,37.618848,433.0,797.5,502.5,564.0,697.0,1275.0,2413.0,461.0,63.0,1502.0,2344.5,1133.0,1694.0,1613.0,700.0,157.0,988.5,2186.5,1940.5,632.5,567.0,1504.5,1023.0,1237.0,2769.0,373.0,1020.5,797.0,1441.5,1083.5,2516.5,2035.0,1886.0,384.0,1312.0,1999.5,2083.0,2388.0,1424.5,2433.5,2521.0,1773.5,2131.5,92.0,71.0,84.0,41.0,17.0,84.0,64.0,88.0,64.0,104.0,"Шереметьевская улица, 20, Москва, Россия"
1460,56.008797,37.200044,88.5,67.5,82.5,86.5,75.5,1189.5,2706.5,1202.5,2611.0,301.5,2718.5,909.5,2222.0,2553.5,2613.5,755.5,2341.5,2186.5,762.5,1538.0,279.0,670.0,1023.0,285.5,129.0,363.5,1420.0,1033.5,,8.5,,2581.5,2452.5,201.0,2289.0,2495.5,2529.5,1700.0,2622.0,2527.0,2165.5,986.5,2656.0,,,,,,,,,,,"Панфиловский проспект, 6А, Зеленоград, Россия"
1533,55.845855,37.662093,454.0,169.5,108.0,205.5,291.0,2729.0,1596.0,2711.0,2741.5,328.0,2786.0,2767.0,2385.0,142.0,1428.0,388.0,988.5,888.0,762.5,632.5,1108.5,1137.0,1023.0,1237.0,2169.0,559.5,386.0,705.0,2006.0,671.0,999.0,2499.0,1941.0,209.0,2289.0,1850.5,2529.5,2388.0,2215.0,2574.5,2733.0,2725.5,700.0,94.0,83.0,106.0,55.0,46.0,4.0,73.0,47.0,81.0,28.0,"проезд Серебрякова, Москва, Россия"
2492,55.609823,37.49329,414.0,426.0,394.0,241.0,578.5,796.0,2683.0,2742.0,2754.0,83.0,128.0,1940.0,2679.0,2464.0,1978.0,157.0,988.5,888.0,762.5,632.5,68.0,201.0,259.5,285.5,129.0,340.0,140.5,196.0,54.0,337.0,376.0,2339.0,94.0,725.0,2289.0,2624.5,2529.5,2388.0,2622.0,2674.0,2706.5,1773.5,2656.0,44.0,26.0,6.0,22.0,43.0,34.0,63.0,57.0,50.0,4.0,"МКАД, 41-й километр, Москва, Россия"
2502,55.672829,37.484667,110.0,311.0,163.0,187.0,644.0,721.0,2274.0,1294.0,2372.0,2592.0,2724.0,2777.0,2806.0,1093.0,2436.0,157.0,988.5,888.0,762.5,632.5,454.5,2319.5,259.5,285.5,532.0,379.0,1249.5,664.0,412.5,1188.0,945.0,2267.0,1904.0,511.0,1312.0,2480.5,849.5,1700.0,2243.0,2127.5,1530.0,1773.5,2656.0,16.0,32.0,43.0,33.0,82.0,75.0,8.0,20.0,16.0,13.0,"улица Коштоянца, Москва, Россия"
2510,55.700481,37.621669,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,632.5,988.5,888.0,1940.5,2036.0,1302.0,201.0,1023.0,2818.0,1087.0,1195.0,1308.5,962.0,835.5,1260.0,294.0,1645.0,2364.0,709.0,2289.0,2291.0,1649.5,1700.0,1828.0,2238.5,2612.5,2388.0,294.5,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"Варшавское шоссе, 9, Москва, Россия"
2516,55.728956,37.618686,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,2711.5,988.5,888.0,1940.5,2537.0,2038.0,1137.0,2050.0,2645.5,1783.5,2110.5,1365.0,2657.0,,2493.0,143.0,1139.0,2711.0,616.0,1312.0,546.0,429.5,1318.0,1034.5,1452.5,780.0,418.5,700.0,,,,,,,,,,,"улица Коровий Вал, 9, Москва, Россия"
2538,55.653309,37.537901,1556.5,975.5,815.5,1159.5,1043.5,1880.5,607.5,1929.0,2267.5,540.5,975.5,673.5,2001.5,2760.5,2367.0,273.0,988.5,2186.5,762.5,632.5,454.5,670.0,259.5,285.5,754.0,323.0,208.5,405.5,412.5,626.0,1528.0,1925.5,183.5,363.0,603.0,2602.5,429.5,1700.0,1802.5,2652.5,2706.5,1773.5,2131.5,24.0,54.0,29.0,25.0,15.0,38.0,51.0,54.0,46.0,8.0,"Профсоюзная улица, 65 к1, Москва, Россия"
2564,55.747044,37.541719,2786.0,2786.0,2762.0,2786.0,2729.0,1161.0,2300.0,545.0,1394.0,494.0,474.0,2179.0,37.0,98.0,415.0,1706.5,2341.5,888.0,762.5,1538.0,1739.0,1504.5,2050.0,285.5,391.5,2066.5,2120.5,2043.0,1441.5,2003.0,2493.0,15.0,349.0,549.0,2289.0,2051.0,849.5,1700.0,1526.0,1594.5,1896.0,2388.0,1414.0,67.0,16.0,85.0,52.0,109.0,40.0,10.0,79.0,45.0,93.0,"Пресненская набережная, Москва, Россия"
2565,55.75204,37.586158,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2226.5,2341.5,2186.5,1940.5,2537.0,2794.0,2593.5,2685.5,1237.0,1087.0,2738.0,1764.0,2130.0,,2707.0,2416.0,1502.0,2526.0,576.0,2289.0,346.5,1649.5,551.5,316.5,1193.0,228.0,986.5,2131.5,,,,,,,,,,,"улица Новый Арбат, 21, Москва, Россия"
4899,55.809469,37.464571,541.5,963.5,641.5,808.0,878.5,1971.5,646.5,1395.5,2530.5,1730.5,2078.5,840.5,1453.5,2633.5,2036.5,506.5,988.5,888.0,1940.5,1538.0,921.0,1137.0,1023.0,798.5,532.0,544.5,1991.0,1129.5,2006.0,727.5,754.5,1937.5,652.5,441.0,2289.0,1999.5,849.5,890.5,2622.0,2403.0,1371.5,986.5,700.0,58.0,89.0,81.0,43.0,93.0,76.0,42.0,72.0,44.0,26.0,"Щукинская улица, 42, Москва, Россия"
